image_id,label,filename,set,uid,record_id,label_predicted,score_predicted,e_0,e_1,in_test,label_true,labeled,color_prob,color_class,label_undetermined,scores_predicted,label_possible,score_possible,entropy,al_measure,most_needed,fre,incorrect_score,double_checked,dp_is_ldp,dp_depth,dp_depth_alt,dp_parent,display_order,num_children,dp_cluster,num_children_alt,dp_cluster_color,dp_most_needed,direct_most_needed,score_true,color_fre
RMNH_MOL_310945_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_310945_1.jpg,,RMNH_MOL_310945_1,RMNH_MOL_310945_1R,Shell,1.0,-17.873508,7.7149677,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9348080282208392,0.61,0,0,18268,16,1623,3087,12,37.0,2,#1fa188,66.0,18272,,#e5e419
ZMA_MOLL_31692,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_31692.jpg,,ZMA_MOLL_31692,ZMA_MOLL_31692R,Shell,1.0,-9.606262,12.1738205,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9453894700619224,0.61,0,0,18278,20,9692,16794,5,20.0,2,#34618d,66.0,18272,,#ece51b
RMNH_MOL_210453_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_210453_1.jpg,,RMNH_MOL_210453_1,RMNH_MOL_210453_1R,Label only,1.0,-4.7927275,-18.661062,0,,0,#fde725,#393b79,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18252,9,7978,814,28,2.0,5,#460b5e,66.0,18272,,#440154
RMNH_MOL_318753_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_318753_1.jpg,,RMNH_MOL_318753_1,RMNH_MOL_318753_1R,Shell,1.0,-8.576928,13.034252,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9405369150707784,0.61,0,0,18278,14,16585,16795,0,2.0,0,#460b5e,66.0,18272,,#e5e419
RMNH_MOL_5007748,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_5007748.jpg,,RMNH_MOL_5007748,RMNH_MOL_5007748R,Slide,1.0,15.704502,11.730217,1,,0,#fde725,#e7ba52,,1.0,,,-0.0,18272,66.0,0.708036743413889,0.61,0,0,18276,11,6881,10366,38,61.0,3,#d8e219,66.0,18272,,#4ec36b
RMNH_MOL_143682,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_143682.jpg,,RMNH_MOL_143682,RMNH_MOL_143682R,Shell,1.0,-10.202245,18.393532,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.961535577910486,0.61,0,0,18271,18,10320,4067,4,12.0,1,#423f85,66.0,18272,,#f1e51d
RMNH_MOL_197921_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_197921_1.jpg,,RMNH_MOL_197921_1,RMNH_MOL_197921_1R,Label only,1.0,-4.101141,-15.76565,0,,0,#fde725,#393b79,,1.0,,,-0.0,18272,66.0,0.7110316538875665,0.61,0,0,18278,15,6493,16789,2,2.0,1,#460b5e,66.0,18272,,#52c569
RMNH_MOL_222260,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_222260.jpg,,RMNH_MOL_222260,RMNH_MOL_222260R,Shell,1.0,-14.161716,9.95125,1,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18265,15,7796,2056,0,5.0,0,#481c6e,66.0,18272,,#440154
RMNH_MOL_132063,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_132063.jpg,,RMNH_MOL_132063,RMNH_MOL_132063R,Shell,1.0,-13.843729,11.539673,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.944250864780176,0.61,0,0,18278,15,16899,16790,0,16.0,0,#3b518b,66.0,18272,,#ece51b
RMNH_MOL_220276,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_220276.jpg,,RMNH_MOL_220276,RMNH_MOL_220276R,Shell,1.0,-6.339697,14.133312,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9448581093973598,0.61,0,0,18267,16,886,2747,2,33.0,1,#20928c,66.0,18272,,#ece51b
RMNH_MOL_318768,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_318768.jpg,,RMNH_MOL_318768,RMNH_MOL_318768R,Shell,1.0,-13.378783,8.44923,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18266,14,16322,2283,0,47.0,0,#50c46a,66.0,18272,,#440154
RMNH_MOL_219862_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_219862_1.jpg,,RMNH_MOL_219862_1,RMNH_MOL_219862_1R,Shell,1.0,-16.32004,12.481045,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9302766100099228,0.61,0,0,18278,15,10346,16791,3,33.0,1,#20928c,66.0,18272,,#dfe318
ZMA_MOLL_38601,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_38601.jpg,,ZMA_MOLL_38601,ZMA_MOLL_38601R,Shell,1.0,-11.44167,10.498035,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9400657682500738,0.61,0,0,18251,17,4029,759,5,22.0,1,#30698e,66.0,18272,,#e5e419
ZMA_MOLL_46692,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_46692.jpg,,ZMA_MOLL_46692,ZMA_MOLL_46692R,Shell,1.0,-11.155973,15.269459,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9672214249762962,0.61,0,0,18278,13,2770,16776,5,49.0,1,#5ec962,66.0,18272,,#f8e621
RMNH_MOL_177809,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_177809.jpg,,RMNH_MOL_177809,RMNH_MOL_177809R,,0.053777594,-13.629896,12.316372,0,,0,#471365,#AAAAAA,,,,,-inf,18272,66.0,0.0,0.61,0,0,18276,17,4747,10373,2,3.0,1,#471164,66.0,18272,,#440154
ZMA_MOLL_162680,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_162680.jpg,,ZMA_MOLL_162680,ZMA_MOLL_162680R,Shell,1.0,-9.466118,18.357979,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9354758326743108,0.61,0,0,18278,21,18038,16777,2,35.0,1,#1f998a,66.0,18272,,#e5e419
ZMA_MOLL_31693,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_31693.jpg,,ZMA_MOLL_31693,ZMA_MOLL_31693R,Shell,1.0,-15.165506,11.036476,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9589827313615664,0.61,0,0,18269,14,16712,3131,28,58.0,4,#b8de29,66.0,18272,,#f1e51d
RMNH_MOL_178673,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_178673.jpg,,RMNH_MOL_178673,RMNH_MOL_178673R,Shell,1.0,-13.9494505,11.312614,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18272,15,9350,4974,5,16.0,1,#3b518b,66.0,18272,,#440154
RMNH_MOL_183067_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_183067_1.jpg,,RMNH_MOL_183067_1,RMNH_MOL_183067_1R,Label only,0.6646645067872932,-1.7934303,-16.597866,1,,0,#32b67a,#393b79,,0.66,Shell,0.34,0.9202849945867876,18272,66.0,0.5806763718957001,0.61,0,0,18239,9,16576,452,7,1.0,2,#450559,66.0,18272,,#21a685
RMNH_MOL_127149,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_127149.jpg,,RMNH_MOL_127149,RMNH_MOL_127149R,Shell,1.0,-19.33546,10.533501,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.8987730728958281,0.61,0,0,18261,6,10976,1489,3,37.0,1,#1fa188,66.0,18272,,#cae11f
ZMA_MOLL_166287,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_166287.jpg,,ZMA_MOLL_166287,ZMA_MOLL_166287R,Shell,1.0,-7.661399,14.191132,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9606288712646546,0.61,0,0,18274,16,5333,6652,0,34.0,0,#1f958b,66.0,18272,,#f1e51d
RMNH_MOL_213516,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_213516.jpg,,RMNH_MOL_213516,RMNH_MOL_213516R,Shell,1.0,-16.865166,12.145103,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18278,21,5373,16773,4,13.0,1,#414487,66.0,18272,,#440154
RMNH_MOL_234615,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_234615.jpg,,RMNH_MOL_234615,RMNH_MOL_234615R,,0.050164334,-11.804941,17.273884,0,,0,#471365,#AAAAAA,,,,,-inf,18272,66.0,0.0,0.61,0,0,18278,17,1223,16774,3,11.0,1,#443a83,66.0,18272,,#440154
ZMA_MOLL_66050,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_66050.jpg,,ZMA_MOLL_66050,ZMA_MOLL_66050R,Shell,1.0,-11.509534,11.019947,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18275,20,11828,8328,2,29.0,1,#25838e,66.0,18272,,#440154
RMNH_MOL_K_3619,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_K_3619.jpg,,RMNH_MOL_K_3619,RMNH_MOL_K_3619R,Shell,1.0,-4.6227636,7.649458,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18276,10,14749,10309,0,21.0,0,#32658e,66.0,18272,,#440154
RMNH_MOL_213150_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_213150_1.jpg,,RMNH_MOL_213150_1,RMNH_MOL_213150_1R,Label only,1.0,-6.08193,-16.004702,0,,0,#fde725,#393b79,,1.0,,,-0.0,18272,66.0,0.8935968029228012,0.61,0,0,18250,9,7336,728,0,17.0,0,#3a548c,66.0,18272,,#cae11f
RMNH_MOL_135834,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_135834.jpg,,RMNH_MOL_135834,RMNH_MOL_135834R,Shell,1.0,-15.626577,15.581554,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9608617688141978,0.61,0,0,18278,17,15392,16775,0,54.0,0,#8ed645,66.0,18272,,#f1e51d
RMNH_MOL_174099,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_174099.jpg,,RMNH_MOL_174099,RMNH_MOL_174099R,Shell,1.0,-8.685528,10.477573,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.950823448590034,0.61,0,0,18272,13,16499,4972,17,0.0,2,#440154,66.0,18272,,#ece51b
RMNH_MOL_218135_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_218135_1.jpg,,RMNH_MOL_218135_1,RMNH_MOL_218135_1R,Label only,1.0,-2.3912659,-10.958085,0,,0,#fde725,#393b79,,1.0,,,-0.0,18272,66.0,0.1827040928984763,0.61,0,0,18246,3,7188,577,0,1.0,0,#450559,66.0,18272,,#433e85
RMNH_MOL_190222,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_190222.jpg,,RMNH_MOL_190222,RMNH_MOL_190222R,,0.032365195,-15.743722,10.847851,0,,0,#460b5e,#AAAAAA,,,,,-inf,18272,66.0,0.0,0.61,0,0,18278,17,15115,16772,2,25.0,1,#2b748e,66.0,18272,,#440154
RMNH_MOL_206015,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_206015.jpg,,RMNH_MOL_206015,RMNH_MOL_206015R,Shell,1.0,-7.517476,14.68272,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9621034826303316,0.61,0,0,18275,14,8892,8329,3,22.0,1,#30698e,66.0,18272,,#f8e621
RMNH_MOL_182759_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_182759_1.jpg,,RMNH_MOL_182759_1,RMNH_MOL_182759_1R,Shell,1.0,-11.837675,16.172375,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.935539032098008,0.61,0,0,18273,13,9525,6134,18,28.0,1,#27808e,66.0,18272,,#e5e419
ZMA_MOLL_82413,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_82413.jpg,,ZMA_MOLL_82413,ZMA_MOLL_82413R,Shell,1.0,-14.782459,11.924206,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,1,18247,11,15350,626,11,2.0,1,#460b5e,66.0,18272,,#440154
RMNH_MOL_191538,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_191538.jpg,,RMNH_MOL_191538,RMNH_MOL_191538R,Shell,1.0,-12.206851,13.412842,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9651882255740284,0.61,0,0,18269,14,4746,3130,114,,4,#800080,66.0,18272,,#f8e621
RMNH_MOL_224322,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_224322.jpg,,RMNH_MOL_224322,RMNH_MOL_224322R,Shell,1.0,-11.774361,12.472031,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18276,17,16497,10306,0,7.0,0,#482677,66.0,18272,,#440154
ZMA_MOLL_40079,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_40079.jpg,,ZMA_MOLL_40079,ZMA_MOLL_40079R,Shell,1.0,-14.230806,13.171837,1,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.941123132277058,0.61,0,0,18274,17,3399,6650,2,22.0,1,#30698e,66.0,18272,,#e5e419
RMNH_MOL_319191,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_319191.jpg,,RMNH_MOL_319191,RMNH_MOL_319191R,Shell,1.0,-15.395514,11.560629,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9546715875570227,0.61,0,0,18278,15,4467,16768,2,0.0,1,#440154,66.0,18272,,#f1e51d
RMNH_MOL_322741,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_322741.jpg,,RMNH_MOL_322741,RMNH_MOL_322741R,Shell,1.0,-8.348021,16.982742,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9593064630850184,0.61,0,0,18276,15,6628,10307,4,0.0,1,#440154,66.0,18272,,#f1e51d
ZMA_MOLL_45454,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_45454.jpg,,ZMA_MOLL_45454,ZMA_MOLL_45454R,Shell,1.0,-9.812542,14.866589,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9547869174369202,0.61,0,0,18278,12,207,16769,0,34.0,0,#1f958b,66.0,18272,,#f1e51d
RMNH_MOL_168635_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_168635_1.jpg,,RMNH_MOL_168635_1,RMNH_MOL_168635_1R,Label only,0.6601431409396832,-5.0368605,-14.262793,0,,0,#32b67a,#393b79,,0.66,Shell,0.34,0.924681663061987,18272,66.0,0.4823458143889456,0.61,0,0,18278,15,15369,16770,0,2.0,0,#460b5e,66.0,18272,,#218e8d
RMNH_MOL_139900,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_139900.jpg,,RMNH_MOL_139900,RMNH_MOL_139900R,Shell,1.0,-14.52113,13.015297,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9485008906961252,0.61,0,0,18274,21,10250,6651,2,3.0,1,#471164,66.0,18272,,#ece51b
RMNH_MOL_223348,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_223348.jpg,,RMNH_MOL_223348,RMNH_MOL_223348R,Shell,1.0,-9.2291355,10.337498,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.942925535196716,0.61,0,0,18272,10,2333,4973,2,8.0,1,#472c7a,66.0,18272,,#ece51b
RMNH_MOL_218616_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_218616_1.jpg,,RMNH_MOL_218616_1,RMNH_MOL_218616_1R,Label only,1.0,-5.755064,-17.698599,0,,0,#fde725,#393b79,,1.0,,,-0.0,18272,66.0,0.925642426466787,0.61,0,0,18276,9,7389,10308,4,10.0,2,#453581,66.0,18272,,#dfe318
ZMA_MOLL_84318,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_84318.jpg,,ZMA_MOLL_84318,ZMA_MOLL_84318R,Shell,1.0,-14.971657,16.16391,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9418943605644704,0.61,0,0,18278,13,2412,16771,0,34.0,0,#1f958b,66.0,18272,,#e5e419
RMNH_MOL_184080_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_184080_1.jpg,,RMNH_MOL_184080_1,RMNH_MOL_184080_1R,Shell,0.6518285523222401,-8.163439,-13.176197,0,,0,#2fb47c,#9c9ede,,0.65,Label only,0.35,0.9324243927811028,18272,66.0,0.86297081422153,0.61,0,0,18278,18,6467,16767,3,10.0,1,#453581,66.0,18272,,#b0dd2f
RMNH_MOL_221616_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_221616_1.jpg,,RMNH_MOL_221616_1,RMNH_MOL_221616_1R,Label only,1.0,-5.546303,-15.887167,0,,0,#fde725,#393b79,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18274,13,14851,6635,0,2.0,0,#460b5e,66.0,18272,,#440154
RMNH_MOL_318315_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_318315_1.jpg,,RMNH_MOL_318315_1,RMNH_MOL_318315_1R,Shell,1.0,-8.557544,13.647358,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.8977126842253434,0.61,0,0,18276,20,17199,10315,0,31.0,0,#228b8d,66.0,18272,,#cae11f
RMNH_MOL_234600_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_234600_1.jpg,,RMNH_MOL_234600_1,RMNH_MOL_234600_1R,Label only,1.0,-3.760971,-18.344477,0,Label only,1,#800080,#393b79,,1.0,,,-0.0,18272,6.0,0.9857794697712888,0.61,1,0,18275,11,12407,8327,63,6.0,2,#482173,6.0,18272,1.0,#fde725
RMNH_MOL_221680,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_221680.jpg,,RMNH_MOL_221680,RMNH_MOL_221680R,Shell,1.0,-6.2189693,13.37912,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.955168332237021,0.61,0,0,18274,17,6145,6636,2,53.0,1,#84d44b,66.0,18272,,#f1e51d
RMNH_MOL_132570_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_132570_1.jpg,,RMNH_MOL_132570_1,RMNH_MOL_132570_1R,Label only,1.0,-1.926548,-18.176353,1,,0,#fde725,#393b79,,1.0,,,-0.0,18272,66.0,0.8814460175467718,0.61,0,0,18268,8,8453,2805,0,2.0,0,#460b5e,66.0,18272,,#bddf26
RMNH_MOL_215734_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_215734_1.jpg,,RMNH_MOL_215734_1,RMNH_MOL_215734_1R,Label only,1.0,-5.136943,-18.039383,0,,0,#fde725,#393b79,,1.0,,,-0.0,18272,66.0,0.9248749092272118,0.61,0,0,18274,10,2794,6637,3,1.0,1,#450559,66.0,18272,,#dfe318
RMNH_MOL_234915,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_234915.jpg,,RMNH_MOL_234915,RMNH_MOL_234915R,Shell,1.0,-15.728817,14.823505,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9521273210623136,0.61,0,0,18263,8,5900,1802,0,7.0,0,#482677,66.0,18272,,#f1e51d
RMNH_MOL_235177,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_235177.jpg,,RMNH_MOL_235177,RMNH_MOL_235177R,Shell,1.0,-7.476738,12.672344,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18267,15,5624,2519,3,11.0,1,#443a83,66.0,18272,,#440154
RMNH_MOL_217443,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_217443.jpg,,RMNH_MOL_217443,RMNH_MOL_217443R,Tube,0.8892407232782726,-1.4271088,-7.0979776,0,,0,#b0dd2f,#ad494a,,0.89,Shell,0.11,0.50220192667182,18272,66.0,0.8558663954026491,0.61,0,0,18274,7,5185,6638,18,51.0,3,#70cf57,66.0,18272,,#b0dd2f
RMNH_MOL_127171_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_127171_1.jpg,,RMNH_MOL_127171_1,RMNH_MOL_127171_1R,Label only,1.0,-8.059503,-16.090061,0,,0,#fde725,#393b79,,1.0,,,-0.0,18272,66.0,0.8930849015421619,0.61,0,0,18276,17,7126,10314,2,1.0,1,#450559,66.0,18272,,#c2df23
RMNH_MOL_219321,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_219321.jpg,,RMNH_MOL_219321,RMNH_MOL_219321R,Shell,1.0,-15.438475,12.048317,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,1,16945,8,12806,20,5,4.0,2,#481769,66.0,18272,,#440154
RMNH_MOL_234557_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_234557_1.jpg,,RMNH_MOL_234557_1,RMNH_MOL_234557_1R,Shell,1.0,-3.5684605,-19.597836,1,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18272,11,6658,4962,14,1.0,3,#450559,66.0,18272,,#440154
ZMA_MOLL_34216,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_34216.jpg,,ZMA_MOLL_34216,ZMA_MOLL_34216R,Shell,1.0,-13.002594,19.198761,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9460449862036076,0.61,0,0,18255,15,4508,999,2,3.0,1,#471164,66.0,18272,,#ece51b
RMNH_MOL_178905,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_178905.jpg,,RMNH_MOL_178905,RMNH_MOL_178905R,Shell,1.0,-19.474968,11.025738,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9113425984004704,0.61,0,0,18278,12,8455,16766,3,59.0,1,#c2df23,66.0,18272,,#d2e21b
RMNH_MOL_318754_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_318754_1.jpg,,RMNH_MOL_318754_1,RMNH_MOL_318754_1R,Shell,1.0,-6.6832647,13.827892,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9220827614785332,0.61,0,0,18269,15,2305,3142,0,53.0,0,#84d44b,66.0,18272,,#d8e219
RMNH_MOL_319221,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_319221.jpg,,RMNH_MOL_319221,RMNH_MOL_319221R,Shell,1.0,-6.3875055,9.112438,1,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9023381565719768,0.61,0,0,18278,18,17284,16761,14,42.0,2,#2eb37c,66.0,18272,,#cae11f
RMNH_MOL_187189,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_187189.jpg,,RMNH_MOL_187189,RMNH_MOL_187189R,Shell,1.0,-7.0834503,14.061462,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9426000735111142,0.61,0,0,18278,16,11491,16762,9,3.0,2,#471164,66.0,18272,,#ece51b
RMNH_MOL_143218,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_143218.jpg,,RMNH_MOL_143218,RMNH_MOL_143218R,Shell,1.0,-13.051345,13.106277,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18278,26,627,16763,10,20.0,2,#34618d,66.0,18272,,#440154
ZMA_MOLL_2508903,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_2508903.jpg,,ZMA_MOLL_2508903,ZMA_MOLL_2508903R,Slide,0.8210398021123725,17.984325,8.88303,1,,0,#86d549,#e7ba52,,0.82,Label only,0.18,0.6777970546230502,18272,66.0,0.7324191647840959,0.61,0,0,18274,21,512,6664,2,63.0,1,#ece51b,66.0,18272,,#5ec962
RMNH_MOL_220390_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_220390_1.jpg,,RMNH_MOL_220390_1,RMNH_MOL_220390_1R,Shell,1.0,-17.14217,11.885624,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18278,20,1125,16764,0,3.0,0,#471164,66.0,18272,,#440154
ZMA_MOLL_31570,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_31570.jpg,,ZMA_MOLL_31570,ZMA_MOLL_31570R,Shell,1.0,-10.100988,12.202972,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18265,14,12494,2046,13,41.0,1,#29af7f,66.0,18272,,#440154
ZMA_MOLL_11229,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_11229.jpg,,ZMA_MOLL_11229,ZMA_MOLL_11229R,Shell,1.0,-11.164918,13.704067,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9523218636768396,0.61,0,0,18278,17,7715,16765,16,41.0,3,#29af7f,66.0,18272,,#f1e51d
RMNH_MOL_5007714_2,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_5007714_2.jpg,,RMNH_MOL_5007714_2,RMNH_MOL_5007714_2R,Slide,1.0,18.324352,11.223726,0,,0,#fde725,#e7ba52,,1.0,,,-0.0,18272,66.0,0.8615948358107433,0.61,0,0,18266,7,2229,2278,4,44.0,1,#3aba76,66.0,18272,,#b0dd2f
RMNH_MOL_192092,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_192092.jpg,,RMNH_MOL_192092,RMNH_MOL_192092R,Shell,1.0,-16.200375,13.20031,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9447114253486286,0.61,0,0,18276,16,12015,10317,0,40.0,0,#25ac82,66.0,18272,,#ece51b
RMNH_MOL_191580_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_191580_1.jpg,,RMNH_MOL_191580_1,RMNH_MOL_191580_1R,Label only,1.0,-3.7390347,-18.958595,0,,0,#fde725,#393b79,,1.0,,,-0.0,18272,66.0,0.9367944265664327,0.61,0,0,18278,13,17438,16757,294,,5,#800080,66.0,18272,,#e5e419
RMNH_MOL_190048,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_190048.jpg,,RMNH_MOL_190048,RMNH_MOL_190048R,Shell,0.8488247748983491,-8.273335,13.565132,0,,0,#95d840,#9c9ede,,0.85,Tube,0.15,0.6127735086162338,18272,66.0,0.9164982706628688,0.61,0,0,18278,19,9862,16758,27,5.0,1,#481c6e,66.0,18272,,#d8e219
RMNH_MOL_218955,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_218955.jpg,,RMNH_MOL_218955,RMNH_MOL_218955R,Shell,1.0,-15.597453,12.74852,1,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9499051009730914,0.61,0,0,18278,16,1390,16759,80,,5,#800080,66.0,18272,,#ece51b
