image_id,label,filename,set,uid,record_id,label_predicted,score_predicted,e_0,e_1,in_test,label_true,labeled,color_prob,color_class,dp_is_ldp,dp_depth,dp_depth_alt,dp_parent,display_order
227_20230608211434,"0,1",/mnt/big/indeed/diopsis_quality/images/227_20230608211434.jpg,,227_20230608211434,227_20230608211434R,,0.014160231,-12.184805,-1.5368118,0,,0,#450457,#AAAAAA,0,68463,16,64785,21563
316_20210828085214,"0,1",/mnt/big/indeed/diopsis_quality/images/316_20210828085214.jpg,,316_20210828085214,316_20210828085214R,,0.0,-2.3315659,-7.830675,0,,0,#440154,#AAAAAA,0,68463,12,31658,21564
325_20210805221041,"0,1",/mnt/big/indeed/diopsis_quality/images/325_20210805221041.jpg,,325_20210805221041,325_20210805221041R,,0.0,1.9206715,6.1302376,1,,0,#440154,#AAAAAA,0,68468,18,27023,47716
275_20220906215659,"0,1",/mnt/big/indeed/diopsis_quality/images/275_20220906215659.jpg,,275_20220906215659,275_20220906215659R,,0.0010333095,-1.2714844,4.1186504,1,,0,#440154,#AAAAAA,0,68466,18,50096,42826
390_20240815100241,"0,1",/mnt/big/indeed/diopsis_quality/images/390_20240815100241.jpg,,390_20240815100241,390_20240815100241R,,0.034526717,0.1808548,13.154358,0,,0,#460b5e,#AAAAAA,0,68468,12,37020,47711
382_20240708135215,"0,1",/mnt/big/indeed/diopsis_quality/images/382_20240708135215.jpg,,382_20240708135215,382_20240708135215R,,0.0,-1.3039379,-11.594151,1,,0,#440154,#AAAAAA,0,68468,25,21285,47712
292_20210914071643,"0,1",/mnt/big/indeed/diopsis_quality/images/292_20210914071643.jpg,,292_20210914071643,292_20210914071643R,,0.013371401,2.6429348,1.1306152,0,,0,#450457,#AAAAAA,0,68466,15,1952,42827
289_20220315213227,"0,1",/mnt/big/indeed/diopsis_quality/images/289_20220315213227.jpg,,289_20220315213227,289_20220315213227R,,0.0,12.3042145,11.321859,0,,0,#440154,#AAAAAA,0,68468,18,62065,47713
207_20210822223346,"0,1",/mnt/big/indeed/diopsis_quality/images/207_20210822223346.jpg,,207_20210822223346,207_20210822223346R,,0.0065033557,-0.9827461,6.6926365,0,,0,#440154,#AAAAAA,0,68454,24,28432,8078
231_20240604161158,"0,1",/mnt/big/indeed/diopsis_quality/images/231_20240604161158.jpg,,231_20240604161158,231_20240604161158R,,0.0,-3.1829224,-6.061739,0,,0,#440154,#AAAAAA,0,68465,18,25208,30523
248_20240205100802,"0,1",/mnt/big/indeed/diopsis_quality/images/248_20240205100802.jpg,,248_20240205100802,248_20240205100802R,,0.0,-1.4620514,11.139257,0,,0,#440154,#AAAAAA,0,68465,15,62753,30524
307_20210808192242,"0,1",/mnt/big/indeed/diopsis_quality/images/307_20210808192242.jpg,,307_20210808192242,307_20210808192242R,,0.0,-5.5432615,-9.870325,0,,0,#440154,#AAAAAA,0,68466,14,30638,42785
368_20240804010715,"0,1",/mnt/big/indeed/diopsis_quality/images/368_20240804010715.jpg,,368_20240804010715,368_20240804010715R,,0.0,-1.3259583,5.450962,0,,0,#440154,#AAAAAA,0,68466,19,27239,42824
340_20230514122802,"0,1",/mnt/big/indeed/diopsis_quality/images/340_20230514122802.jpg,,340_20230514122802,340_20230514122802R,,0.0,-6.7337265,-4.8665543,0,,0,#440154,#AAAAAA,0,68463,8,19820,21569
273_20210810120459,"0,1",/mnt/big/indeed/diopsis_quality/images/273_20210810120459.jpg,,273_20210810120459,273_20210810120459R,,0.0,-2.4928303,-12.6504545,0,,0,#440154,#AAAAAA,0,68468,22,59961,47715
220_20210923190639,"0,1",/mnt/big/indeed/diopsis_quality/images/220_20210923190639.jpg,,220_20210923190639,220_20210923190639R,,0.0,-0.36172485,-6.0850906,0,,0,#440154,#AAAAAA,0,68461,10,56098,16631
264_20210814004623,"0,1",/mnt/big/indeed/diopsis_quality/images/264_20210814004623.jpg,,264_20210814004623,264_20210814004623R,,0.0,0.28414536,1.9826794,0,,0,#440154,#AAAAAA,0,68466,13,53098,42825
272_20220604130056,"0,1",/mnt/big/indeed/diopsis_quality/images/272_20220604130056.jpg,,272_20220604130056,272_20220604130056R,,0.0061934805,7.6086655,8.565941,0,,0,#440154,#AAAAAA,0,68468,13,50820,47645
296_20210820180157,"0,1",/mnt/big/indeed/diopsis_quality/images/296_20210820180157.jpg,,296_20210820180157,296_20210820180157R,,0.0,0.042913437,-9.657699,0,,0,#440154,#AAAAAA,0,68468,23,24856,47646
215_20230706091935,"0,1",/mnt/big/indeed/diopsis_quality/images/215_20230706091935.jpg,,215_20230706091935,215_20230706091935R,,0.0,-12.112186,-5.042,0,,0,#440154,#AAAAAA,0,68459,24,68155,13558
249_20220825053554,"0,1",/mnt/big/indeed/diopsis_quality/images/249_20220825053554.jpg,,249_20220825053554,249_20220825053554R,,0.0,-2.1997433,4.561516,0,,0,#440154,#AAAAAA,0,68466,14,60293,42814
370_20240424234727,"0,1",/mnt/big/indeed/diopsis_quality/images/370_20240424234727.jpg,,370_20240424234727,370_20240424234727R,,0.033305883,3.525032,12.534039,1,,0,#460b5e,#AAAAAA,0,68460,16,30606,14228
211_20210813142251,"0,1",/mnt/big/indeed/diopsis_quality/images/211_20210813142251.jpg,,211_20210813142251,211_20210813142251R,,0.0,-0.80560684,-12.850105,0,,0,#440154,#AAAAAA,0,68468,25,13792,47634
285_20230731134253,"0,1",/mnt/big/indeed/diopsis_quality/images/285_20230731134253.jpg,,285_20230731134253,285_20230731134253R,,0.0,1.4595451,-7.4336033,0,,0,#440154,#AAAAAA,0,68462,19,60108,20276
368_20220721021201,"0,1",/mnt/big/indeed/diopsis_quality/images/368_20220721021201.jpg,,368_20220721021201,368_20220721021201R,,0.0039681396,1.30863,6.9505863,0,,0,#440154,#AAAAAA,0,68459,16,22871,13559
397_20240528210849,"0,1",/mnt/big/indeed/diopsis_quality/images/397_20240528210849.jpg,,397_20240528210849,397_20240528210849R,,0.0,-4.831848,-10.146454,1,,0,#440154,#AAAAAA,0,68462,18,34346,20246
318_20210918163928,"0,1",/mnt/big/indeed/diopsis_quality/images/318_20210918163928.jpg,,318_20210918163928,318_20210918163928R,,0.0,0.49446106,-5.153857,0,,0,#440154,#AAAAAA,0,68468,14,42644,47640
224_20230705013341,"0,1",/mnt/big/indeed/diopsis_quality/images/224_20230705013341.jpg,,224_20230705013341,224_20230705013341R,,0.0,-10.875927,-1.3934975,0,,0,#440154,#AAAAAA,0,68468,16,55914,47641
399_20230807140548,"0,1",/mnt/big/indeed/diopsis_quality/images/399_20230807140548.jpg,,399_20230807140548,399_20230807140548R,,0.0,-10.764213,1.0430222,0,,0,#440154,#AAAAAA,0,68460,11,25309,14184
250_20230621134443,"0,1",/mnt/big/indeed/diopsis_quality/images/250_20230621134443.jpg,,250_20230621134443,250_20230621134443R,,0.0,0.3757267,-6.6294594,0,,0,#440154,#AAAAAA,0,68468,15,12732,47642
397_20240529015135,"0,1",/mnt/big/indeed/diopsis_quality/images/397_20240529015135.jpg,,397_20240529015135,397_20240529015135R,,0.0,-1.6084023,3.2811184,0,,0,#440154,#AAAAAA,0,68468,16,33992,47643
224_20210720233501,"0,1",/mnt/big/indeed/diopsis_quality/images/224_20210720233501.jpg,,224_20210720233501,224_20210720233501R,,0.0,5.406637,16.05167,0,,0,#440154,#AAAAAA,0,68468,20,35803,47644
278_20210912234103,"0,1",/mnt/big/indeed/diopsis_quality/images/278_20210912234103.jpg,,278_20210912234103,278_20210912234103R,,0.0,0.12044525,2.4723454,0,,0,#440154,#AAAAAA,0,68462,12,2089,20247
287_20210725060848,"0,1",/mnt/big/indeed/diopsis_quality/images/287_20210725060848.jpg,,287_20210725060848,287_20210725060848R,,0.0,0.72748375,-7.4552097,0,,0,#440154,#AAAAAA,0,68465,19,7879,30496
261_20230705021116,"0,1",/mnt/big/indeed/diopsis_quality/images/261_20230705021116.jpg,,261_20230705021116,261_20230705021116R,,0.0,-2.3329887,4.410694,0,,0,#440154,#AAAAAA,0,68468,21,30482,47648
233_20220521001019,"0,1",/mnt/big/indeed/diopsis_quality/images/233_20220521001019.jpg,,233_20220521001019,233_20220521001019R,,0.0,3.0753822,4.253456,0,,0,#440154,#AAAAAA,0,68468,10,49536,47649
375_20220601135147,"0,1",/mnt/big/indeed/diopsis_quality/images/375_20220601135147.jpg,,375_20220601135147,375_20220601135147R,,0.0,11.723139,-0.2396431,0,,0,#440154,#AAAAAA,0,68468,12,16432,47650
312_20220810075730,"0,1",/mnt/big/indeed/diopsis_quality/images/312_20220810075730.jpg,,312_20220810075730,312_20220810075730R,,0.0,1.2216988,-4.6395416,1,,0,#440154,#AAAAAA,0,68466,15,31545,42813
246_20240820095548,"0,1",/mnt/big/indeed/diopsis_quality/images/246_20240820095548.jpg,,246_20240820095548,246_20240820095548R,,0.0,-1.7202721,-12.439632,0,,0,#440154,#AAAAAA,0,68463,32,61666,21618
298_20240315002635,"0,1",/mnt/big/indeed/diopsis_quality/images/298_20240315002635.jpg,,298_20240315002635,298_20240315002635R,,0.010055732,-4.63348,11.198486,0,,0,#450457,#AAAAAA,0,68465,14,36490,30497
220_20230611011119,"0,1",/mnt/big/indeed/diopsis_quality/images/220_20230611011119.jpg,,220_20230611011119,220_20230611011119R,,0.006773018,-7.3709097,2.2166843,1,,0,#440154,#AAAAAA,0,68468,9,40441,47639
273_20220820163448,"0,1",/mnt/big/indeed/diopsis_quality/images/273_20220820163448.jpg,,273_20220820163448,273_20220820163448R,,0.0,-1.8663197,-7.2707634,0,,0,#440154,#AAAAAA,0,68463,13,9387,21619
359_20230911131712,"0,1",/mnt/big/indeed/diopsis_quality/images/359_20230911131712.jpg,,359_20230911131712,359_20230911131712R,,0.0,-4.0050545,-4.404788,0,,0,#440154,#AAAAAA,0,68460,11,33348,14185
331_20240703043621,"0,1",/mnt/big/indeed/diopsis_quality/images/331_20240703043621.jpg,,331_20240703043621,331_20240703043621R,,0.00079894904,-2.1169453,13.224594,0,,0,#440154,#AAAAAA,0,68465,20,19241,30495
344_20240116054327,"0,1",/mnt/big/indeed/diopsis_quality/images/344_20240116054327.jpg,,344_20240116054327,344_20240116054327R,,0.017839013,-15.595182,7.21982,0,,0,#450457,#AAAAAA,0,68461,20,23904,16689
269_20230802232233,"0,1",/mnt/big/indeed/diopsis_quality/images/269_20230802232233.jpg,,269_20230802232233,269_20230802232233R,,0.0012649797,-3.9026413,4.2732506,0,,0,#440154,#AAAAAA,0,68468,19,53625,47654
227_20220811191328,"0,1",/mnt/big/indeed/diopsis_quality/images/227_20220811191328.jpg,,227_20220811191328,227_20220811191328R,,0.0,0.36796188,-4.645611,0,,0,#440154,#AAAAAA,0,68468,9,23753,47647
297_20210804122056,"0,1",/mnt/big/indeed/diopsis_quality/images/297_20210804122056.jpg,,297_20210804122056,297_20210804122056R,,0.0,-1.4509048,-10.341187,0,,0,#440154,#AAAAAA,0,68464,27,35000,25276
385_20240630113010,"0,1",/mnt/big/indeed/diopsis_quality/images/385_20240630113010.jpg,,385_20240630113010,385_20240630113010R,,0.0,-0.7651596,-11.198877,0,,0,#440154,#AAAAAA,0,68457,21,61047,10719
288_20210801103713,"0,1",/mnt/big/indeed/diopsis_quality/images/288_20210801103713.jpg,,288_20210801103713,288_20210801103713R,,0.0,-0.031959534,-13.383825,0,,0,#440154,#AAAAAA,0,68465,18,62199,30421
327_20210919145804,"0,1",/mnt/big/indeed/diopsis_quality/images/327_20210919145804.jpg,,327_20210919145804,327_20210919145804R,,0.0,0.28819275,-9.663972,0,,0,#440154,#AAAAAA,0,68466,16,29556,42903
330_20210904102433,"0,1",/mnt/big/indeed/diopsis_quality/images/330_20210904102433.jpg,,330_20210904102433,330_20210904102433R,,0.0,6.5771084,-17.934565,0,,0,#440154,#AAAAAA,0,68466,7,21976,42904
357_20220822224243,"0,1",/mnt/big/indeed/diopsis_quality/images/357_20220822224243.jpg,,357_20220822224243,357_20220822224243R,,0.0,8.802635,17.25013,0,,0,#440154,#AAAAAA,0,68453,13,60632,7624
244_20210914073302,"0,1",/mnt/big/indeed/diopsis_quality/images/244_20210914073302.jpg,,244_20210914073302,244_20210914073302R,,0.0,-1.8605995,-6.7430477,0,,0,#440154,#AAAAAA,0,68457,16,65180,10674
309_20211014125343,"0,1",/mnt/big/indeed/diopsis_quality/images/309_20211014125343.jpg,,309_20211014125343,309_20211014125343R,,0.0,3.6011543,-9.595614,0,,0,#440154,#AAAAAA,0,68460,20,33302,14088
294_20210819000728,"0,1",/mnt/big/indeed/diopsis_quality/images/294_20210819000728.jpg,,294_20210819000728,294_20210819000728R,,0.004302418,-0.08123207,7.6082153,0,,0,#440154,#AAAAAA,0,68468,17,37973,47585
238_20230616175701,"0,1",/mnt/big/indeed/diopsis_quality/images/238_20230616175701.jpg,,238_20230616175701,238_20230616175701R,,0.0,-1.3092384,-3.482376,0,,0,#440154,#AAAAAA,0,68468,20,14918,47586
339_20220818235251,"0,1",/mnt/big/indeed/diopsis_quality/images/339_20220818235251.jpg,,339_20220818235251,339_20220818235251R,,0.0053481315,1.6443672,5.24477,0,,0,#440154,#AAAAAA,0,68463,15,49168,21621
223_20230702040326,"0,1",/mnt/big/indeed/diopsis_quality/images/223_20230702040326.jpg,,223_20230702040326,223_20230702040326R,,0.0,-6.8916607,5.58325,0,,0,#440154,#AAAAAA,0,68446,12,37235,4363
280_20210813063032,"0,1",/mnt/big/indeed/diopsis_quality/images/280_20210813063032.jpg,,280_20210813063032,280_20210813063032R,,0.0,-1.1929588,-11.217951,0,,0,#440154,#AAAAAA,0,68465,22,26831,30474
380_20230815224716,"0,1",/mnt/big/indeed/diopsis_quality/images/380_20230815224716.jpg,,380_20230815224716,380_20230815224716R,,0.0,0.2364254,3.6205292,0,,0,#440154,#AAAAAA,0,68468,18,7759,47590
379_20220823223258,"0,1",/mnt/big/indeed/diopsis_quality/images/379_20220823223258.jpg,,379_20220823223258,379_20220823223258R,,0.0,1.2778759,3.3265686,0,,0,#440154,#AAAAAA,0,68466,18,18193,42911
272_20210819145756,"0,1",/mnt/big/indeed/diopsis_quality/images/272_20210819145756.jpg,,272_20210819145756,272_20210819145756R,,0.0,-4.8068447,-6.6727333,0,,0,#440154,#AAAAAA,0,68465,14,64557,30419
219_20230918123411,"0,1",/mnt/big/indeed/diopsis_quality/images/219_20230918123411.jpg,,219_20230918123411,219_20230918123411R,,0.0,-12.426594,-5.29305,0,,0,#440154,#AAAAAA,0,68465,20,22565,30420
299_20220308131010,"0,1",/mnt/big/indeed/diopsis_quality/images/299_20220308131010.jpg,,299_20220308131010,299_20220308131010R,,0.026492065,11.70414,5.8897667,0,,0,#46085c,#AAAAAA,0,68466,13,57568,42912
262_20220409113557,"0,1",/mnt/big/indeed/diopsis_quality/images/262_20220409113557.jpg,,262_20220409113557,262_20220409113557R,,0.01646711,0.4140129,12.589859,0,,0,#450457,#AAAAAA,0,68446,13,56695,4364
314_20230929150123,"0,1",/mnt/big/indeed/diopsis_quality/images/314_20230929150123.jpg,,314_20230929150123,314_20230929150123R,,0.0,-1.730526,-11.685847,0,,0,#440154,#AAAAAA,0,68451,21,14393,6057
369_20230419172238,"0,1",/mnt/big/indeed/diopsis_quality/images/369_20230419172238.jpg,,369_20230419172238,369_20230419172238R,,0.0,4.7720566,-10.412651,0,,0,#440154,#AAAAAA,0,68468,16,50506,47592
285_20210904131904,"0,1",/mnt/big/indeed/diopsis_quality/images/285_20210904131904.jpg,,285_20210904131904,285_20210904131904R,,0.0,-2.8329105,-9.891542,0,,0,#440154,#AAAAAA,0,68465,31,2189,30471
252_20230707074308,"0,1",/mnt/big/indeed/diopsis_quality/images/252_20230707074308.jpg,,252_20230707074308,252_20230707074308R,,0.0,-0.38591003,-6.695691,0,,0,#440154,#AAAAAA,0,68465,13,51765,30472
349_20230306201405,"0,1",/mnt/big/indeed/diopsis_quality/images/349_20230306201405.jpg,,349_20230306201405,349_20230306201405R,,0.03165559,-6.5923223,14.268871,0,,0,#460b5e,#AAAAAA,0,68468,13,25483,47593
242_20230624080252,"0,1",/mnt/big/indeed/diopsis_quality/images/242_20230624080252.jpg,,242_20230624080252,242_20230624080252R,,0.0,0.33535194,-3.9266224,0,,0,#440154,#AAAAAA,0,68465,9,4142,30473
382_20240617124841,"0,1",/mnt/big/indeed/diopsis_quality/images/382_20240617124841.jpg,,382_20240617124841,382_20240617124841R,,0.0,3.2717857,-9.928915,0,,0,#440154,#AAAAAA,0,68468,20,643,47589
400_20240708084453,"0,1",/mnt/big/indeed/diopsis_quality/images/400_20240708084453.jpg,,400_20240708084453,400_20240708084453R,,0.0,-2.2669106,-0.5268307,0,,0,#440154,#AAAAAA,0,68450,7,24067,5676
233_20240703114756,"0,1",/mnt/big/indeed/diopsis_quality/images/233_20240703114756.jpg,,233_20240703114756,233_20240703114756R,,0.0,-3.0643787,-6.895708,0,,0,#440154,#AAAAAA,0,68462,18,18124,20243
347_20230611151121,"0,1",/mnt/big/indeed/diopsis_quality/images/347_20230611151121.jpg,,347_20230611151121,347_20230611151121R,,0.0,2.106182,-6.0096664,0,,0,#440154,#AAAAAA,1,68354,7,41224,633
291_20230530031819,"0,1",/mnt/big/indeed/diopsis_quality/images/291_20230530031819.jpg,,291_20230530031819,291_20230530031819R,,0.0013796836,1.045744,6.6774254,0,,0,#440154,#AAAAAA,0,68466,18,19778,42907
310_20220204053315,"0,1",/mnt/big/indeed/diopsis_quality/images/310_20220204053315.jpg,,310_20220204053315,310_20220204053315R,,0.016660925,19.535622,4.0335884,0,,0,#450457,#AAAAAA,0,68466,15,21497,42908
343_20240119201623,"0,1",/mnt/big/indeed/diopsis_quality/images/343_20240119201623.jpg,,343_20240119201623,343_20240119201623R,,0.007955727,14.092308,6.3289413,0,,0,#440154,#AAAAAA,0,68465,20,63078,30470
341_20230614103755,"0,1",/mnt/big/indeed/diopsis_quality/images/341_20230614103755.jpg,,341_20230614103755,341_20230614103755R,,0.0,-0.92132187,-4.835741,0,,0,#440154,#AAAAAA,0,68468,10,5373,47591
322_20230608113011,"0,1",/mnt/big/indeed/diopsis_quality/images/322_20230608113011.jpg,,322_20230608113011,322_20230608113011R,,0.0,1.228775,-4.4945707,0,,0,#440154,#AAAAAA,0,68454,9,5881,7978
285_20210830172250,"0,1",/mnt/big/indeed/diopsis_quality/images/285_20210830172250.jpg,,285_20210830172250,285_20210830172250R,,0.0,-0.08109665,-5.485565,0,,0,#440154,#AAAAAA,0,68468,14,47183,47507
371_20220805055223,"0,1",/mnt/big/indeed/diopsis_quality/images/371_20220805055223.jpg,,371_20220805055223,371_20220805055223R,,0.00482643,2.0200386,5.7106133,0,,0,#440154,#AAAAAA,0,68457,9,4466,10653
343_20230512180629,"0,1",/mnt/big/indeed/diopsis_quality/images/343_20230512180629.jpg,,343_20230512180629,343_20230512180629R,,0.0,1.5063934,-5.628927,1,,0,#440154,#AAAAAA,0,68466,14,37288,42933
289_20220312052503,"0,1",/mnt/big/indeed/diopsis_quality/images/289_20220312052503.jpg,,289_20220312052503,289_20220312052503R,,0.0,12.304985,11.321192,0,,0,#440154,#AAAAAA,0,68463,24,25083,21653
240_20240621055048,"0,1",/mnt/big/indeed/diopsis_quality/images/240_20240621055048.jpg,,240_20240621055048,240_20240621055048R,,0.0,-9.85952,10.315779,0,,0,#440154,#AAAAAA,0,68466,8,35240,42979
300_20240815021352,"0,1",/mnt/big/indeed/diopsis_quality/images/300_20240815021352.jpg,,300_20240815021352,300_20240815021352R,,0.0,-1.2810936,4.3512363,0,,0,#440154,#AAAAAA,1,68440,10,58038,3014
220_20210924103422,"0,1",/mnt/big/indeed/diopsis_quality/images/220_20210924103422.jpg,,220_20210924103422,220_20210924103422R,,0.0,-0.6115818,-10.1217785,0,,0,#440154,#AAAAAA,0,68468,24,48423,47508
356_20230609163250,"0,1",/mnt/big/indeed/diopsis_quality/images/356_20230609163250.jpg,,356_20230609163250,356_20230609163250R,,0.0,2.3446445,-6.8382015,0,,0,#440154,#AAAAAA,0,68456,9,41577,9948
350_20230802203247,"0,1",/mnt/big/indeed/diopsis_quality/images/350_20230802203247.jpg,,350_20230802203247,350_20230802203247R,,0.0,0.12004089,-4.9255,0,,0,#440154,#AAAAAA,0,68457,10,40239,10654
215_20210823194734,"0,1",/mnt/big/indeed/diopsis_quality/images/215_20210823194734.jpg,,215_20210823194734,215_20210823194734R,,0.0,-0.09390831,-8.303939,0,,0,#440154,#AAAAAA,0,68442,16,67603,3300
241_20220610050817,"0,1",/mnt/big/indeed/diopsis_quality/images/241_20220610050817.jpg,,241_20220610050817,241_20220610050817R,,0.022704113,9.418503,10.65444,0,,0,#46085c,#AAAAAA,0,68450,16,20677,5715
275_20210831164615,"0,1",/mnt/big/indeed/diopsis_quality/images/275_20210831164615.jpg,,275_20210831164615,275_20210831164615R,,0.0,-3.7857246,-7.6484222,0,,0,#440154,#AAAAAA,0,68468,24,833,47516
252_20210814035836,"0,1",/mnt/big/indeed/diopsis_quality/images/252_20210814035836.jpg,,252_20210814035836,252_20210814035836R,,0.0,1.8276939,5.043619,1,,0,#440154,#AAAAAA,0,68468,13,17485,47505
320_20210825164631,"0,1",/mnt/big/indeed/diopsis_quality/images/320_20210825164631.jpg,,320_20210825164631,320_20210825164631R,,0.0,1.6260548,-6.09433,0,,0,#440154,#AAAAAA,0,68452,13,53076,6511
294_20220821002820,"0,1",/mnt/big/indeed/diopsis_quality/images/294_20220821002820.jpg,,294_20220821002820,294_20220821002820R,,0.0,-0.20884323,5.2399807,0,,0,#440154,#AAAAAA,0,68468,17,39924,47506
215_20210730085756,"0,1",/mnt/big/indeed/diopsis_quality/images/215_20210730085756.jpg,,215_20210730085756,215_20210730085756R,,0.0,-1.0914345,-9.143796,1,,0,#440154,#AAAAAA,0,68465,30,24892,30476
385_20230817103709,"0,1",/mnt/big/indeed/diopsis_quality/images/385_20230817103709.jpg,,385_20230817103709,385_20230817103709R,,0.0,2.4397163,-9.536127,0,,0,#440154,#AAAAAA,0,68452,20,23857,6558
310_20220526142136,"0,1",/mnt/big/indeed/diopsis_quality/images/310_20220526142136.jpg,,310_20220526142136,310_20220526142136R,,0.0038725606,7.4089355,8.773159,0,,0,#440154,#AAAAAA,0,68468,23,44545,47512
276_20210901164746,"0,1",/mnt/big/indeed/diopsis_quality/images/276_20210901164746.jpg,,276_20210901164746,276_20210901164746R,,0.0,-0.21964645,-7.100664,0,,0,#440154,#AAAAAA,0,68468,15,4769,47513
347_20220911025259,"0,1",/mnt/big/indeed/diopsis_quality/images/347_20220911025259.jpg,,347_20220911025259,347_20220911025259R,,0.0,-0.24370193,3.166771,0,,0,#440154,#AAAAAA,0,68461,17,25578,16824
359_20230927103718,"0,1",/mnt/big/indeed/diopsis_quality/images/359_20230927103718.jpg,,359_20230927103718,359_20230927103718R,,0.0,-0.79847527,-6.893363,0,,0,#440154,#AAAAAA,0,68468,13,4377,47514
325_20210902182520,"0,1",/mnt/big/indeed/diopsis_quality/images/325_20210902182520.jpg,,325_20210902182520,325_20210902182520R,,0.0,-1.9635983,-5.2974777,0,,0,#440154,#AAAAAA,0,68459,16,26131,13787
